Latitude,Longitude,Flag
48.01601023203899,-122.53978330592994,4
48.016010247397816,-122.53978329755246,4
48.01601025158642,-122.53978328261874,4
48.01601025314684,-122.53978326830199,4
48.016010252228156,-122.5397832547466,4
48.016010266745454,-122.53978324645283,4
48.01601027672184,-122.53978324389612,4
48.01601026643385,-122.53978323976598,4
48.01601025657099,-122.53978323608219,4
48.016010265760414,-122.53978325010894,4
48.01601025517516,-122.53978325663037,4
48.0160102538201,-122.53978324895438,4
48.01601025720877,-122.53978324379332,4
48.01601026588798,-122.5397832322352,4
48.016010254777385,-122.53978323403915,4
48.016010242771834,-122.53978322113765,4
48.01601023997538,-122.5397832247717,4
48.016010234400966,-122.53978320935487,4
48.016010232646465,-122.5397831641206,4
48.01601021124192,-122.5397831656926,4
48.01601012554825,-122.53978332607642,4
48.01601017444595,-122.53978331033875,4
48.01601015873404,-122.53978333593847,4
48.01601015154714,-122.53978334882511,4
48.01601016296124,-122.53978332890298,4
48.01601018558867,-122.53978327776746,4
48.01601019923229,-122.53978320144266,4
48.016010230460246,-122.5397830905629,4
48.0160102491459,-122.53978304975055,4
48.016010204751275,-122.5397830769314,4
48.01601018291772,-122.539783170691,4
48.01601021156066,-122.5397833241294,4
48.01601022087718,-122.53978346953785,4
48.01601016074654,-122.53978345256667,4
48.01601008666507,-122.5397834092511,4
48.016010036313865,-122.53978345062026,4
48.016010004897716,-122.53978343920647,4
48.01600998286639,-122.53978342284825,4
48.01600999867711,-122.53978339082293,4
48.01601003916204,-122.53978338572134,4
48.016010100357555,-122.5397834138958,4
48.01601015711292,-122.53978348573095,4
48.01601017628768,-122.53978356963273,4
48.01601011255492,-122.53978373249211,4
48.016010099084454,-122.53978379986405,4
48.01601005740903,-122.53978385150954,4
48.01601002238418,-122.53978399352849,4
48.01601000087558,-122.53978407450693,4
48.01600998296466,-122.53978411820775,4
48.01601000518102,-122.53978414373101,4
48.01601002749246,-122.53978410030922,4
48.01601002194462,-122.53978404584889,4
48.01601001718992,-122.53978402871682,4
48.01601003384768,-122.53978396490123,4
48.01601001946659,-122.53978393964205,4
48.01600999155493,-122.5397838988595,4
48.01600995934184,-122.53978387453635,4
48.01600998944585,-122.5397838230729,4
48.0160100011759,-122.53978376620935,4
48.01600999508865,-122.53978377260252,4
48.016009978517815,-122.53978379625822,4
48.01600998321244,-122.53978381902905,4
48.0160099706733,-122.53978383069953,4
48.01600994104057,-122.53978383150212,4
48.016009972147785,-122.53978374770907,4
48.016009983145835,-122.5397836954721,4
48.01600997346994,-122.5397836412444,4
48.016009979296655,-122.53978358734061,4
48.01600998134631,-122.53978363069271,4
48.016009976251794,-122.53978361213741,4
48.01600995890803,-122.5397836172475,4
48.0160099385536,-122.5397836072174,4
48.016009941943,-122.53978356923221,4
48.016009916799185,-122.53978356793941,4
48.016009946632224,-122.5397835327457,4
48.016009968842425,-122.53978351174258,4
48.01600997654903,-122.53978353325795,4
48.016010032787385,-122.53978355026766,4
48.016010069181306,-122.53978356363973,4
48.01601006362334,-122.53978355008736,4
48.01601003412342,-122.53978356473561,4
48.016009993712586,-122.53978356716469,4
48.01600995377417,-122.53978356097434,4
48.01600991842148,-122.53978356975473,4
48.01600991309972,-122.53978357322335,4
48.016009927537226,-122.53978356749634,4
48.01600995116582,-122.53978354566807,4
48.016009978290796,-122.53978354393392,4
48.01600999520751,-122.53978353871105,4
48.01600999155762,-122.53978353997543,4
48.01601000430093,-122.53978353493935,4
48.01600999401062,-122.53978355267246,4
48.01600998348043,-122.53978354868791,4
48.01600997569488,-122.5397835519789,4
48.01600995612641,-122.53978357382387,4
48.01600995533876,-122.53978358082236,4
48.0160099682141,-122.53978357856192,4
48.0160099698164,-122.53978355688382,4
48.01600997737858,-122.53978355700104,4
48.016009973879,-122.53978358075403,4
48.016009975237225,-122.53978357574448,4
48.016009962199554,-122.5397835972217,4
48.01600996967807,-122.53978359203977,4
48.01600995499826,-122.5397836036594,4
48.016009958028924,-122.53978360271877,4
48.016009959721984,-122.5397836059981,4
48.016009954474235,-122.5397836149156,4
48.01600997335445,-122.53978359977897,4
48.016009980909665,-122.53978360691937,4
48.016009983192454,-122.53978361306132,4
48.01600999801458,-122.53978360579679,4
48.016009993241546,-122.53978359818264,4
48.01600999554188,-122.53978358700245,4
48.01600997188452,-122.53978359241889,4
48.016009967604404,-122.5397835874575,4
48.01600996378873,-122.539783596389,4
48.01600998691061,-122.53978355763145,4
48.01600998571068,-122.53978352886156,4
48.01600998110243,-122.53978355342747,4
48.01600998235182,-122.53978351213398,4
48.01600995233423,-122.53978349276765,4
48.01600994744211,-122.53978346209169,4
48.01600993101632,-122.53978345657826,4
48.0160099492692,-122.53978341344975,4
48.016009953013146,-122.53978341397718,4
48.01600996273933,-122.53978339028555,4
48.01600995564534,-122.53978338637744,4
48.0160100022101,-122.5397833366071,4
48.01600998798845,-122.53978330145507,4
48.01600996674542,-122.53978332550315,4
48.01600996893349,-122.53978330544565,4
48.016009968744854,-122.53978329237125,4
48.01600996161442,-122.53978328905343,4
48.016009953049604,-122.53978328819875,4
48.016009954053324,-122.53978328600046,4
48.01600996108162,-122.5397832518646,4
48.01600995874458,-122.53978324349964,4
48.01600997395827,-122.53978325490415,4
48.016009970437324,-122.53978324621067,4
48.01600997012001,-122.53978326539588,4
48.016009967240436,-122.53978325034838,4
48.01600996779615,-122.53978323072847,4
48.01600996312881,-122.53978322848084,4
48.01600996472305,-122.53978323117666,4
48.016009959567036,-122.5397832438314,4
48.01600996109195,-122.53978324495715,4
48.01600995219962,-122.53978324035624,4
48.0160099617206,-122.53978324750538,4
48.01600995734321,-122.53978323789991,4
48.01600996384814,-122.53978324388345,4
48.016009966262175,-122.53978324825272,4
48.0160099697777,-122.53978325140997,4
48.016009992149925,-122.53978324458241,4
48.01601000349446,-122.53978323897346,4
48.016009998770514,-122.53978323870388,4
48.016009991072,-122.53978323697743,4
48.01600999310166,-122.53978324280537,4
48.016010011775265,-122.53978323302977,4
48.016010016760504,-122.53978321873045,4
48.01601001300509,-122.53978321951328,4
48.016010007744605,-122.5397832345186,4
48.01600999008791,-122.53978323457737,4
48.01601000388716,-122.53978325287183,4
48.01601000860357,-122.53978324576914,4
48.016010012556876,-122.53978324188881,4
48.016010019745394,-122.53978328417324,4
48.01601004620108,-122.5397832773553,4
48.01601004377851,-122.53978327813039,4
48.01601004231283,-122.53978328456715,4
48.01601002908762,-122.53978330109392,4
48.016010024182755,-122.53978332345848,4
48.01601002823693,-122.53978333399371,4
48.016010027358774,-122.53978336217871,4
48.01601003406199,-122.5397833334828,4
48.016010016791235,-122.5397833487258,4
48.01601001187366,-122.53978335505533,4
48.01601002171704,-122.53978335450716,4
48.016010037468895,-122.5397833258266,4
48.01601002924976,-122.53978332467953,4
48.01601004363091,-122.5397833312584,4
48.0160100405198,-122.53978333150661,4
48.01601001330652,-122.5397833535447,4
48.016009994104344,-122.53978336039765,4
48.01600998704332,-122.53978336630921,4
48.01601000762059,-122.5397833492712,4
48.01601000749894,-122.53978336182354,4
48.01600999900881,-122.53978337650977,4
48.01601000694135,-122.5397833866218,4
48.01601000165357,-122.53978338701617,4
48.01601000317156,-122.5397833998801,4
48.01600999600456,-122.53978340187282,4
48.01600999490489,-122.53978340066867,4
48.01601000210117,-122.53978338628202,4
48.01600999400496,-122.53978339142185,4
48.01600999087104,-122.53978338341278,4
48.016009973886334,-122.53978335074133,4
48.016009938935525,-122.5397833659012,4
48.01600996107724,-122.53978332448746,4
48.01600997592026,-122.53978328860399,4
48.016009982491916,-122.53978329024372,4
48.01600997201577,-122.53978327305967,4
48.01600997614036,-122.53978325374551,4
48.01600996193448,-122.53978326071625,4
48.01600996130793,-122.53978324630704,4
48.01600994439394,-122.53978324146259,4
48.01600993279893,-122.53978322878889,4
48.0160099259073,-122.53978322826698,4
48.01600994620414,-122.5397832091968,4
48.016009933893194,-122.53978319888212,4
48.016009936331535,-122.5397831806971,4
48.01600992489047,-122.53978319662069,4
48.016009932185376,-122.53978316980924,4
48.01600990794485,-122.53978320750073,4
48.01600991290566,-122.53978317435109,4
48.016009898815575,-122.53978320645112,4
48.016009892275015,-122.53978321686077,4
48.01600990646522,-122.53978320159749,4
48.01600992576994,-122.53978318461216,4
48.01600994614611,-122.53978316766688,4
48.016009954239784,-122.53978318989554,4
48.01600997777207,-122.53978320203422,4
48.0160099707889,-122.53978318687753,4
48.01600996156344,-122.53978320494012,4
48.016009964506054,-122.53978325800502,4
48.01600996068207,-122.53978327904201,4
48.01600994848966,-122.53978326504676,4
48.01600995242572,-122.53978325796048,4
48.01600996316786,-122.53978324728003,4
48.01600996955777,-122.53978326543783,4
48.01600997764465,-122.53978327677488,4
48.01600998350534,-122.53978327642368,4
48.01600998400087,-122.53978329026731,4
48.016009987819,-122.53978330207505,4
48.01600999511017,-122.53978331564954,4
48.01601001612757,-122.53978332218723,4
48.01601002147512,-122.53978333121476,4
48.01601001472283,-122.53978333437827,4
48.01600999779647,-122.53978333049675,4
48.01600999561157,-122.5397833407724,4
48.016010006613904,-122.53978332469111,4
48.016010014462395,-122.53978333717252,4
48.01600999950582,-122.53978334536437,4
48.01600999967692,-122.53978333034144,4
48.01600999830336,-122.53978332694518,4
48.016009987561716,-122.53978331676008,4
48.0160099833897,-122.5397833048323,4
48.0160099714815,-122.53978329481797,4
48.0160099846663,-122.5397832680308,4
48.01600997258433,-122.53978327384453,4
48.016009974670744,-122.53978326903136,4
48.01600997944108,-122.53978326415849,4
48.01601000151221,-122.53978324312503,4
48.0160099996432,-122.53978322213688,4
48.0160100013797,-122.53978322615545,4
48.016009991601095,-122.53978321917853,4
48.016009995887934,-122.53978321112868,4
48.01600999755655,-122.53978320990902,4
48.016010004129456,-122.5397831777045,4
48.01601000361527,-122.53978317192292,4
48.01601000513512,-122.53978318429675,4
48.01601000074694,-122.53978318228236,4
48.016009992943694,-122.53978316600062,4
48.01600998518766,-122.53978316729521,4
48.01600998475221,-122.53978316375243,4
48.01600998999494,-122.53978315767475,4
48.016009983594564,-122.53978316094947,4
48.016009980982496,-122.53978315351921,4
48.016009946517656,-122.53978317052429,4
48.01600994175365,-122.53978313288505,4
48.016009922443196,-122.53978315036458,4
48.01600992451137,-122.53978314059367,4
48.01600994027977,-122.53978315364066,4
48.016009957867446,-122.53978316115605,4
48.01600996738967,-122.53978316739172,4
48.016009979927375,-122.53978317330322,4
48.01600998259364,-122.53978316872842,4
48.01601000734975,-122.5397831706365,4
48.01601000729233,-122.53978314725413,4
48.016010014116816,-122.5397831574748,4
48.01601000995586,-122.53978316971643,4
48.01600999484064,-122.53978318676731,4
48.01601000094216,-122.53978318559152,4
48.01601000625963,-122.53978318410176,4
48.01600999699016,-122.53978320093408,4
48.01600999544584,-122.53978322127612,4
48.016009992738326,-122.53978321608672,4
48.01601000983971,-122.53978321049993,4
48.016010016497084,-122.53978319988589,4
48.016010002344416,-122.53978320206544,4
48.01600998468598,-122.53978323243692,4
48.01600999279452,-122.53978322508479,4
48.01600998835917,-122.53978324668522,4
48.01600996354816,-122.53978326297054,4
48.01600996951767,-122.53978325819146,4
48.016009985129934,-122.53978325849741,4
48.01600999422595,-122.53978326063256,4
48.01600999455684,-122.53978326742474,4
48.01601001987292,-122.53978322767325,4
48.01601001240309,-122.53978324143593,4
48.01601000926362,-122.53978323731357,4
48.01601001476538,-122.53978322849964,4
48.01601000913606,-122.5397832174394,4
48.01601000911238,-122.53978321775685,4
48.016010004782444,-122.53978320229655,4
48.01601000283333,-122.53978320153021,4
48.01600998743181,-122.53978317572057,4
48.01600998119095,-122.53978317354986,4
48.01600998878149,-122.5397831722611,4
48.0160099970974,-122.53978316445092,4
48.01600999609418,-122.53978316534217,4
48.016009989342805,-122.53978315975773,4
48.016009983514564,-122.53978316196519,4
48.01600996293048,-122.53978315453094,4
48.01600995325176,-122.53978316668233,4
48.01600995553464,-122.5397831505383,4
48.0160099766184,-122.53978314708166,4
48.01600998135905,-122.53978315786456,4
48.01600998570889,-122.53978311405537,4
48.0160099764882,-122.53978311731325,4
48.01600997544897,-122.5397831156526,4
48.01600998146387,-122.53978310283358,4
48.01600998466115,-122.53978310216783,4
48.016009984820904,-122.53978310012472,4
48.016009973843545,-122.53978310202552,4
48.016009979218175,-122.53978309445274,4
48.01600996146409,-122.53978310681376,4
48.01600997583347,-122.53978312876228,4
48.01600999479415,-122.53978309665227,4
48.01600998745609,-122.53978313279825,4
48.01600999515041,-122.53978312403565,4
48.01601000321431,-122.53978312772257,4
48.016010007377545,-122.53978312312267,4
48.016009999722755,-122.53978312570992,4
48.01601000712178,-122.5397831263964,4
48.016010010484145,-122.53978311809546,4
48.01601000472557,-122.53978314705174,4
48.01601002891225,-122.53978316845546,4
48.01601004214159,-122.539783171016,4
48.01601002982555,-122.53978314335438,4
48.0160100114717,-122.53978315179612,4
48.016010028229196,-122.53978315953204,4
48.016010022964274,-122.53978315308304,4
48.016010025121716,-122.53978313893914,4
48.016010026411706,-122.53978314347968,4
48.01601003416703,-122.53978314636545,4
48.01601002766391,-122.53978315892266,4
48.01601002948506,-122.53978316115467,4
48.016010052717014,-122.53978313924523,4
48.01601006530333,-122.53978311967556,4
48.01601005251086,-122.53978312690194,4
48.01601003175582,-122.53978312600537,4
48.01601003514746,-122.53978309888394,4
48.016010037523074,-122.53978310756084,4
48.01601003732251,-122.53978311752113,4
48.01601004648549,-122.53978308774819,4
48.01601005963784,-122.53978310187598,4
48.016010070928644,-122.5397830708009,4
48.01601005054997,-122.5397830726804,4
48.0160100392787,-122.53978309639008,4
48.016010029137,-122.53978307591233,4
48.01601002625687,-122.53978308836102,4
48.01601002106396,-122.53978309071941,4
48.01601001968119,-122.5397830600045,4
48.01601001935852,-122.53978307726122,4
48.01601002888362,-122.53978307046353,4
48.01601003176438,-122.53978307320527,4
48.01601003623741,-122.53978308621623,4
48.0160100550892,-122.53978306077596,4
48.01601006020776,-122.53978306480673,4
48.01601005522419,-122.5397830726199,4
48.01601006538036,-122.53978306686655,4
48.01601006532263,-122.53978306249225,4
48.01601005998759,-122.53978304670952,4
48.01601005053536,-122.53978304996733,4
48.01601005406682,-122.53978304984173,4
48.01601006820246,-122.53978305689198,4
48.01601005043603,-122.53978306480761,4
48.01601005257943,-122.53978308408581,4
48.01601005735658,-122.53978308147649,4
48.016010053173794,-122.53978308042306,4
48.01601004546338,-122.53978308984527,4
48.01601005612363,-122.53978307785364,4
48.01601006446599,-122.53978308107519,4
48.01601007667387,-122.53978308044266,4
48.016010088731065,-122.53978310807499,4
48.01601009363598,-122.53978311440495,4
48.01601008858763,-122.53978314468526,4
48.016010096891485,-122.53978314249302,4
48.01601006842984,-122.53978314624806,4
48.01601002357584,-122.53978316612276,4
48.016010016077296,-122.5397831763846,4
48.01601002772535,-122.53978317098098,4
48.01601006255996,-122.5397831594129,4
48.016010099102864,-122.53978316597889,4
48.016010093944864,-122.53978317138909,4
48.01601008537683,-122.53978317697603,4
48.01601008360269,-122.53978316649332,4
48.01601010050873,-122.53978316168947,4
48.01601008878521,-122.53978317095307,4
48.01601010517584,-122.53978315279736,4
48.01601009855501,-122.53978315443415,4
48.016010081013846,-122.53978314202135,4
48.016010081133494,-122.53978313574738,4
48.01601008741405,-122.53978313648004,4
48.01601010709364,-122.53978311709427,4
48.01601010752317,-122.53978309713516,4
48.01601010154095,-122.53978308126047,4
48.01601008868763,-122.5397830689446,4
48.01601008923274,-122.53978308120989,4
48.016010091922,-122.53978307575012,4
48.01601007873715,-122.53978307773717,4
48.016010084885764,-122.53978308060508,4
48.01601008370274,-122.53978308698154,4
48.01601009474297,-122.53978307778947,4
48.01601009438031,-122.53978308119925,4
48.01601010225568,-122.5397830958525,4
48.01601008046816,-122.53978311416658,4
48.01601009727456,-122.53978309288048,4
48.01601009151982,-122.53978310786023,4
48.0160100975542,-122.53978310375592,4
48.01601010211536,-122.53978309593926,4
48.016010103984264,-122.53978308676298,4
48.01601009638244,-122.5397830864066,4
48.01601009184107,-122.53978308314926,4
48.01601009157064,-122.53978308662197,4
48.016010089363135,-122.53978310715421,4
48.01601008750748,-122.53978312537868,4
48.01601008923853,-122.53978311179853,4
48.01601008507036,-122.53978309534087,4
48.01601008998342,-122.53978310022293,4
48.01601008956909,-122.53978309353217,4
48.01601009784457,-122.53978308778206,4
48.0160100865989,-122.53978310341132,4
48.01601008796546,-122.53978309406752,4
48.01601008245775,-122.5397831059637,4
48.01601008213022,-122.53978309136329,4
48.016010096233984,-122.53978310365638,4
48.01601008533126,-122.53978309098278,4
48.0160100833722,-122.53978307955452,4
48.016010085534845,-122.53978309048814,4
48.01601008844325,-122.53978308272836,4
48.01601008772752,-122.53978306425626,4
48.016010073040256,-122.53978307156407,4
48.01601008004455,-122.53978305216908,4
48.01601008925064,-122.53978303574642,4
48.01601009492954,-122.53978302804636,4
48.01601008355665,-122.53978303028141,4
48.016010074353915,-122.5397830386988,4
48.01601007390805,-122.53978303155618,4
48.016010076240704,-122.53978303185569,4
48.016010068879616,-122.5397830352901,4
48.01601006516826,-122.53978305561093,4
48.016010067161616,-122.53978302150777,4
48.0160100582493,-122.53978305752953,4
48.01601007125463,-122.53978309719838,4
48.01601007082973,-122.53978308192121,4
48.01601006609683,-122.53978307723304,4
48.01601009320597,-122.53978309337337,4
48.01601011562147,-122.53978306767537,4
48.01601011162696,-122.53978307701705,4
48.01601010863263,-122.53978311311113,4
48.01601009794055,-122.53978312479987,4
48.016010090926564,-122.5397831253899,4
48.016010081436406,-122.53978315376338,4
48.01601009047884,-122.53978316814478,4
48.01601008981808,-122.53978319108411,4
48.01601008888916,-122.5397831927372,4
48.01601010846327,-122.53978317429194,4
48.01601011940198,-122.53978315492061,4
48.01601011791284,-122.53978316538144,4
48.01601011470986,-122.5397831617314,4
48.016010114797744,-122.53978316397682,4
48.01601011232588,-122.53978316830752,4
48.016010114592724,-122.53978315623559,4
48.016010095584626,-122.53978315181534,4
48.016010090460355,-122.53978314761473,4
48.016010081978436,-122.53978313538323,4
48.0160101129969,-122.53978310982083,4
48.016010111778634,-122.53978308014096,4
48.01601011397035,-122.53978307001235,4
48.01601011677753,-122.53978304790209,4
48.01601010883956,-122.53978302843105,4
48.01601010736723,-122.53978302648707,4
48.01601010156561,-122.53978302956719,4
48.01601011484731,-122.53978302968622,4
48.01601010856293,-122.53978305718367,4
48.016010089893655,-122.53978300051804,4
48.01601009039839,-122.53978296642201,4
48.01601007864156,-122.53978300599272,4
48.01601008648396,-122.53978297405466,4
48.01601010463271,-122.53978297886539,4
48.01601012569015,-122.53978297440045,4
48.01601012392995,-122.53978297522335,4
48.01601008395289,-122.53978299094098,4
48.016010067370985,-122.5397830339069,4
48.016010056816185,-122.53978305972826,4
48.016010058413634,-122.53978307404857,4
48.01601009237244,-122.53978303501502,4
48.01601008485965,-122.53978304404936,4
48.01601009439546,-122.53978302565491,4
48.01601009423032,-122.53978301466096,4
48.01601007982833,-122.53978302277454,4
48.01601008405887,-122.53978303235641,4
48.01601008799355,-122.53978301956893,4
48.01601007307866,-122.53978302599663,4
48.01601005386238,-122.53978303079232,4
48.01601005289032,-122.53978301651888,4
48.01601008749969,-122.53978299452338,4
48.01601008356674,-122.53978298765226,4
48.01601009061155,-122.53978298023526,4
48.01601008931586,-122.53978297722111,4
48.0160100858531,-122.53978296704865,4
48.0160100710577,-122.53978297322507,4
48.01601007266705,-122.53978298529809,4
48.01601007051166,-122.53978297744676,4
48.016010077147556,-122.53978297175856,4
48.01601007068118,-122.53978296628145,4
48.016010102970036,-122.53978295253826,4
48.01601010091099,-122.5397829573343,4
48.016010103263795,-122.53978297299288,4
48.016010102102854,-122.53978297044023,4
48.01601010043568,-122.53978299096872,4
48.0160101020434,-122.5397829959436,4
48.01601009821303,-122.53978300530231,4
48.01601009563014,-122.53978301970307,4
48.01601009193467,-122.53978302684993,4
48.016010094073096,-122.53978303403431,4
48.016010082843195,-122.53978303648579,4
48.016010072007425,-122.53978304639797,4
48.01601008062103,-122.53978304694284,4
48.01601008240753,-122.53978306520548,4
48.01601009106076,-122.5397830765132,4
48.01601010204159,-122.53978307953656,4
48.016010097045964,-122.53978309105919,4
48.016010087446126,-122.5397830943843,4
48.016010080603536,-122.53978307394738,4
48.016010054715515,-122.53978308094582,4
48.01601007755243,-122.53978304074728,4
48.016010085507105,-122.53978303890845,4
48.01601012706766,-122.53978306189838,4
48.01601012789113,-122.53978306594554,4
48.01601011937473,-122.53978305787095,4
48.01601011690978,-122.53978304597771,4
48.016010105326245,-122.5397830594614,4
48.01601009994657,-122.53978305900729,4
48.016010081074214,-122.53978307034816,4
48.01601006889251,-122.53978308057991,4
48.016010083878115,-122.53978306541336,4
48.016010100487385,-122.53978305671463,4
48.01601010075164,-122.53978307928064,4
48.016010110733866,-122.53978307328134,4
48.01601009583145,-122.53978306100487,4
48.016010093445175,-122.53978305356674,4
48.01601010107331,-122.53978305426112,4
48.01601010331958,-122.5397830445129,4
48.016010115139586,-122.53978303714973,4
48.016010111388475,-122.5397830360199,4
48.016010129877365,-122.5397830249074,4
48.01601011527315,-122.53978304644525,4
48.01601011265046,-122.53978305245838,4
48.01601011832774,-122.53978303921906,4
48.01601010748408,-122.53978304748435,4
48.01601010994217,-122.53978305250214,4
48.01601012037674,-122.53978304335426,4
48.01601012306058,-122.53978305046502,4
48.01601010936034,-122.5397830598387,4
48.01601012112207,-122.53978307466001,4
48.01601012781232,-122.53978304010465,4
48.01601012990984,-122.53978303565803,4
48.01601013167437,-122.53978304016816,4
48.01601013100563,-122.53978303945561,4
48.01601011930821,-122.5397830349552,4
